date,source_region,cmd_code,cmd_desc,import_value_usd,net_weight_kg
11/1/20,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",29113803,17704936
11/1/20,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,5244840,887133
11/1/20,EU-27,0406,Cheese and curd,14976780,2874889
11/1/20,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",51982028,30600430
11/1/20,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,154316752,47866291
11/1/20,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",816863,283142
11/1/20,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",361323,156469
11/1/20,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,36599368,9292760
11/1/20,New Zealand,0406,Cheese and curd,26785804,6456078
12/1/20,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",66707894,58892269
12/1/20,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,39329483,11553948
12/1/20,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2994392,1816922
12/1/20,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",37684980,20540547
12/1/20,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,8119022,1287490
12/1/20,EU-27,0406,Cheese and curd,15962755,2638417
12/1/20,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",55314268,42260250
12/1/20,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,157422534,49859636
12/1/20,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",702719,269722
12/1/20,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1677276,605265.581
12/1/20,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,27391200,6721280
12/1/20,New Zealand,0406,Cheese and curd,26051324,6364861
1/1/21,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",73104066,64978882
1/1/21,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,40870703,12562919
1/1/21,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2358753,1430676
1/1/21,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",42443815,25224973.09
1/1/21,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,6840189,1133333
1/1/21,EU-27,0406,Cheese and curd,16691199,2902296
1/1/21,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",62240286,36497950
1/1/21,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,705548697,228227290
1/1/21,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",533941,183937
1/1/21,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1261043,311851
1/1/21,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,72348494,18405270
1/1/21,New Zealand,0406,Cheese and curd,58314370,14301790
2/1/21,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",49978919,44994370
2/1/21,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,32667186,10327598.26
2/1/21,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",1576946,1007340
2/1/21,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",38578485,22655462
2/1/21,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,3906755,746684
2/1/21,EU-27,0406,Cheese and curd,10427060,1871075
2/1/21,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",49327377,27609783
2/1/21,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,186734136,59738223
2/1/21,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",374494,129802
2/1/21,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",996696,196996
2/1/21,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,23672116,5737700
2/1/21,New Zealand,0406,Cheese and curd,30499662,7367160
3/1/21,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",80990241,66493930
3/1/21,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,37338832,11052443.17
3/1/21,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",4020558,2223924
3/1/21,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",41288961,26112743.61
3/1/21,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,10556522,1856881
3/1/21,EU-27,0406,Cheese and curd,19872210,3349180
3/1/21,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",78565042,39420200
3/1/21,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,289056148,89641907
3/1/21,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",879637,304624
3/1/21,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1963618,598042
3/1/21,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,47964777,11402170
3/1/21,New Zealand,0406,Cheese and curd,49775042,11913430
4/1/21,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",70851963,61867119
4/1/21,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,32932739,9800819
4/1/21,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2867545,1232427
4/1/21,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",39794256,21965343
4/1/21,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,11036347,1949622
4/1/21,EU-27,0406,Cheese and curd,20858099,3886706
4/1/21,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",50363597,25229160
4/1/21,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,230009239,69126663
4/1/21,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",532143,190496
4/1/21,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1365993,286226
4/1/21,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,57156413,12356790
4/1/21,New Zealand,0406,Cheese and curd,31156191,7334789
5/1/21,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",93833252,81200270
5/1/21,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,51124109,16475640.92
5/1/21,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",3713151,1802780
5/1/21,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",59307302,31844468
5/1/21,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,13564207,2361302
5/1/21,EU-27,0406,Cheese and curd,21306939,3964268
5/1/21,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",73055771,38336580
5/1/21,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,279482229,79258283
5/1/21,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",661315,239319
